lead_id,facility_name,address,city,state,zip_code,phone,ownership_type,chain_name,overall_rating,health_inspection_rating,survey_date,scope_severity_code,severity_rank,citation_status,correction_date,from_complaint,infection_control_related,deficiency_description,citation_count,matched_tags,propublica_search_url
fc6e59b16cd5,LARGO NURSING AND REHABILIATION CENTER,600 LARGO ROAD,GLENARDEN,MD,20774,3013505555,For profit - Limited Liability company,,1,1,2024-02-06,F,2,"Deficient, Provider has date of correction",2024-03-27,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=LARGO%20NURSING%20AND%20REHABILIATION%20CENTER
b52ec9e5af4f,Fairlane Senior Care and Rehab Center,15750 Joy,Detroit,MI,48228,3132736850,For profit - Corporation,NEXCARE HEALTH SYSTEMS,4,4,2024-02-06,D,2,"Deficient, Provider has date of correction",2024-02-22,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Fairlane%20Senior%20Care%20and%20Rehab%20Center
b0fb24fc169c,BELLEVILLE HEALTHCARE AND REHABILITATION CENTER,2626 WESLEYAN DR,BELLEVILLE,KS,66935,7855275636,For profit - Corporation,RECOVER-CARE HEALTHCARE,1,2,2024-02-05,E,2,"Deficient, Provider has date of correction",2024-03-16,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BELLEVILLE%20HEALTHCARE%20AND%20REHABILITATION%20CENTER
267c22d9e471,YAZOO CITY REHABILITATION AND HEALTHCARE CENTER,925 CALHOUN AVENUE,YAZOO CITY,MS,39194,6627467770,For profit - Corporation,NEXION HEALTH,1,1,2024-02-03,D,2,"Deficient, Provider has date of correction",2024-03-15,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=YAZOO%20CITY%20REHABILITATION%20AND%20HEALTHCARE%20CENTER
39780480554e,Redlands Healthcare Center,1620 W Fern Ave,Redlands,CA,92373,9097932609,For profit - Limited Liability company,PACS GROUP,4,4,2024-02-02,D,2,"Deficient, Provider has date of correction",2024-02-29,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Redlands%20Healthcare%20Center
327a7ac44e55,BERKLEY WEST HEALTHCARE CENTER,1623 ARIZONA AVENUE,SANTA MONICA,CA,90404,3108294565,For profit - Corporation,ASPEN SKILLED HEALTHCARE,3,2,2024-02-02,D,2,"Deficient, Provider has date of correction",2024-03-01,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=BERKLEY%20WEST%20HEALTHCARE%20CENTER
4bbd751e177a,"PEARL OF EVANSTON,THE",820 FOSTER STREET,EVANSTON,IL,60201,8474927700,For profit - Limited Liability company,PEARL HEALTHCARE,4,4,2024-02-02,E,2,"Deficient, Provider has date of correction",2024-02-23,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=PEARL%20OF%20EVANSTON%2CTHE
c754bf5b09ec,Aria Nursing and Rehabilitation,707 Armstrong,Lansing,MI,48911,5179270005,For profit - Corporation,CIENA HEALTHCARE/LAUREL HEALTH CARE,1,1,2024-02-02,E,2,"Deficient, Provider has date of correction",2024-02-19,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Aria%20Nursing%20and%20Rehabilitation
b86df12b171c,Pasadena Post Acute,4006 Vista Rd,Pasadena,TX,77504,7139431592,For profit - Limited Liability company,,3,3,2024-02-02,E,2,"Deficient, Provider has date of correction",2024-02-22,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Pasadena%20Post%20Acute
05459fc5777b,"LOFT REHAB OF EAST PEORIA, THE",900 CENTENNIAL DRIVE,EAST PEORIA,IL,61611,3096995400,For profit - Corporation,THE LOFT REHABILITATION AND NURSING,5,5,2024-02-01,D,2,"Deficient, Provider has date of correction",2024-02-15,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=LOFT%20REHAB%20OF%20EAST%20PEORIA%2C%20THE
60bdbb30d1b1,THE GRAND REHABILITATION AND NURSING AT UTICA,1657 SUNSET AVE,UTICA,NY,13502,3157977392,For profit - Corporation,THE GRAND HEALTHCARE,1,1,2024-02-01,E,2,"Deficient, Provider has date of correction",2024-04-26,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=THE%20GRAND%20REHABILITATION%20AND%20NURSING%20AT%20UTICA
ec0b90713203,BRYN MAWR EXTENDED CARE CENTER,956 RAILROAD AVENUE,BRYN MAWR,PA,19010,6105258412,For profit - Corporation,SABER HEALTHCARE GROUP,1,1,2024-02-01,D,2,"Deficient, Provider has date of correction",2024-03-11,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BRYN%20MAWR%20EXTENDED%20CARE%20CENTER
bcf078c38a6e,THE BUCKINGHAM,8580 WOODWAY DRIVE,HOUSTON,TX,77063,7139793777,Non profit - Other,,4,3,2024-02-01,D,2,"Deficient, Provider has date of correction",2024-03-01,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=THE%20BUCKINGHAM
de5d0d262028,LUTHER MANOR,4545 N 92ND ST,MILWAUKEE,WI,53225,4144643880,Non profit - Corporation,,1,1,2024-02-01,D,2,"Deficient, Provider has date of correction",2024-03-04,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=LUTHER%20MANOR
aaacc5d607e9,THE REHABILITATION CENTER OF LOS ANGELES,340 SOUTH ALVARADO STREET,LOS ANGELES,CA,90057,2134849730,For profit - Partnership,PURSUE HEALTH,1,1,2024-01-31,D,2,"Deficient, Provider has date of correction",2024-02-29,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=THE%20REHABILITATION%20CENTER%20OF%20LOS%20ANGELES
ab71f475b8be,CONTINENTAL NURSING & REHAB CENTER,5336 NORTH WESTERN AVENUE,CHICAGO,IL,60625,7732715600,For profit - Corporation,INFINITY HEALTHCARE CONSULTING,1,1,2024-01-31,E,2,"Deficient, Provider has date of correction",2024-02-15,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CONTINENTAL%20NURSING%20%26%20REHAB%20CENTER
037a1111fb31,Oakview Nursing and Rehabilitation,1212 Indian Hills Drive,Burlington,IA,52601,3197524100,For profit - Corporation,,3,3,2024-01-31,D,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Oakview%20Nursing%20and%20Rehabilitation
637d76d28896,PATASKALA OAKS CARE CENTER,144 EAST BROAD STREET,PATASKALA,OH,43062,7409279888,For profit - Corporation,NURSING CARE MANAGEMENT OF AMERICA,4,3,2024-01-31,E,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=PATASKALA%20OAKS%20CARE%20CENTER
eb5a91b98cab,CASCADE TERRACE POST ACUTE,5601 SE 122ND AVENUE,PORTLAND,OR,97236,5037613181,For profit - Limited Liability company,PACS GROUP,1,1,2024-01-31,E,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CASCADE%20TERRACE%20POST%20ACUTE
e79484bb6a88,ALLISONVILLE MEADOWS,10312 ALLISONVILLE RD,FISHERS,IN,46038,3178418777,Non profit - Corporation,AMERICAN SENIOR COMMUNITIES,3,2,2024-01-30,E,2,"Deficient, Provider has date of correction",2024-02-22,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=ALLISONVILLE%20MEADOWS
aab7229e9637,SOLARIS HEALTHCARE PARKWAY,800 SE CENTRAL PKWY,STUART,FL,34994,7722879912,Non profit - Corporation,SOLARIS HEALTHCARE,4,4,2024-01-29,D,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=SOLARIS%20HEALTHCARE%20PARKWAY
d91283d52830,JASPER POINT OF JOURNEY LLC,618 GENNETT DRIVE,JASPER,GA,30143,7066926323,For profit - Limited Liability company,JOURNEY HEALTHCARE,1,2,2024-01-29,E,2,"Deficient, Provider has date of correction",2024-03-26,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=JASPER%20POINT%20OF%20JOURNEY%20LLC
28cf69546d6f,EMBASSY OF WOODLAND PARK,18889 CROGHAN PIKE,ORBISONIA,PA,17243,8144470300,For profit - Limited Liability company,EMBASSY HEALTHCARE,2,2,2024-01-29,D,2,"Deficient, Provider has date of correction",2024-02-14,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=EMBASSY%20OF%20WOODLAND%20PARK
c6b82154d2f9,OBION COUNTY NURSING HOME,1084 EAST COUNTY HOME ROAD,UNION CITY,TN,38261,7318859065,Government - County,,1,2,2024-01-29,D,2,"Deficient, Provider has date of correction",2024-02-02,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=OBION%20COUNTY%20NURSING%20HOME
b0bd46b6d17d,City Creek Post Acute,165 South 1000 East,Salt Lake City,UT,84102,8013225521,Government - Hospital district,THE ENSIGN GROUP,3,3,2024-01-29,D,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=City%20Creek%20Post%20Acute
fdab140346f4,Signature Healthcare at Summerfield Rehab & Wellne,1877 Farnley Road,Louisville,KY,40216,5024488622,For profit - Corporation,SIGNATURE HEALTHCARE,2,1,2024-01-28,E,2,"Deficient, Provider has date of correction",2024-02-28,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Signature%20Healthcare%20at%20Summerfield%20Rehab%20%26%20Wellne
5a48e915e39b,NORTH POINT HEALTHCARE & WELLNESS CENTRE LP,668 E. BULLARD,FRESNO,CA,93710,5593202200,For profit - Partnership,CORPORATE INTERFACE SERVICES,5,5,2024-01-26,E,2,"Deficient, Provider has date of correction",2024-02-26,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=NORTH%20POINT%20HEALTHCARE%20%26%20WELLNESS%20CENTRE%20LP
b3ba4be3c832,Meridian Meadows Transitional Care,2656 E Magic View Drive,Meridian,ID,83642,2089962801,For profit - Limited Liability company,TANABELL HEALTH SERVICES,2,1,2024-01-26,D,2,"Deficient, Provider has date of correction",2024-02-12,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=Meridian%20Meadows%20Transitional%20Care
95e2a569e3f7,FUTURE CARE CHARLES VILLAGE,2327 NORTH CHARLES STREET,BALTIMORE,MD,21218,4108898500,For profit - Limited Liability company,FUTURE CARE/LIFEBRIDGE HEALTH,4,3,2024-01-26,D,2,"Deficient, Provider has date of correction",2024-03-08,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=FUTURE%20CARE%20CHARLES%20VILLAGE
417bf62ba9c5,AUTUMN LAKE HEALTHCARE AT VOORHEES,1086 DUMONT CIRCLE,VOORHEES,NJ,08043,8564549100,For profit - Limited Liability company,AUTUMN LAKE HEALTHCARE,3,2,2024-01-26,D,2,"Deficient, Provider has date of correction",2024-03-04,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=AUTUMN%20LAKE%20HEALTHCARE%20AT%20VOORHEES
45d55e371c46,Wellington Rehabilitation and Healthcare,1000 Tandal Place,Knightdale,NC,27545,9192667744,For profit - Corporation,AVARDIS HEALTH,2,2,2024-01-26,E,2,"Deficient, Provider has date of correction",2024-02-22,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Wellington%20Rehabilitation%20and%20Healthcare
e5065fb558cc,Kirkwood Manor,2590 Loop 337 N,New Braunfels,TX,78130,8306200509,For profit - Corporation,THE ENSIGN GROUP,2,2,2024-01-26,D,2,"Deficient, Provider has date of correction",2024-02-02,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Kirkwood%20Manor
049979f4e84b,LINDEN GROVE HEALTH CARE CENTER,400 - 29TH STREET NORTHEAST,PUYALLUP,WA,98373,2538404400,For profit - Limited Liability company,GENESIS HEALTHCARE,1,1,2024-01-26,D,2,"Deficient, Provider has date of correction",2024-03-04,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=LINDEN%20GROVE%20HEALTH%20CARE%20CENTER
6c15e321c4ae,JONES CONVALESCENT HOSPITAL,524 CALLAN AVENUE,SAN LEANDRO,CA,94577,5104836200,For profit - Corporation,PRATAP PODDATOORI,4,4,2024-01-25,D,2,"Deficient, Provider has date of correction",2024-02-29,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=JONES%20CONVALESCENT%20HOSPITAL
970b1a5b912c,AVIATA AT CENTRAL PARK,702 S KINGS AVE,BRANDON,FL,33511,8136511818,For profit - Corporation,AVIATA HEALTH GROUP,3,2,2024-01-25,D,2,"Deficient, Provider has date of correction",2024-02-20,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=AVIATA%20AT%20CENTRAL%20PARK
29f855152b2d,HENRY REHAB AND NURSING,1650 INDIAN TOWN ROAD,HENRY,IL,61537,3093643905,For profit - Corporation,STERN CONSULTANTS,5,5,2024-01-25,D,2,"Deficient, Provider has date of correction",2024-01-26,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=HENRY%20REHAB%20AND%20NURSING
6d5103bfe754,ALS WOODSTOCK INC,1649 PARK RD,WOODSTOCK,OH,43084,9378263351,For profit - Limited Liability company,LIONSTONE CARE,2,2,2024-01-25,D,2,"Deficient, Provider has date of correction",2024-02-12,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=ALS%20WOODSTOCK%20INC
409967f81607,CRAWFORD MANOR HEALTHCARE CENTER,1802 CRAWFORD RD,CLEVELAND,OH,44106,2167955710,For profit - Corporation,SABER HEALTHCARE GROUP,2,1,2024-01-25,D,2,"Deficient, Provider has date of correction",2024-02-13,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CRAWFORD%20MANOR%20HEALTHCARE%20CENTER
f6b29b09c223,OAK HILL CENTER FOR REHABILITATION AND NURSING,1020 NORTH UNION STREET,MIDDLETOWN,PA,17057,7179440451,For profit - Limited Liability company,MORDECHAI WEISZ,2,1,2024-01-25,E,2,"Deficient, Provider has date of correction",2024-02-20,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=OAK%20HILL%20CENTER%20FOR%20REHABILITATION%20AND%20NURSING
9a694d9f51cb,The Meadows Health and Rehabilitation Center,8383 Meadow Rd,Dallas,TX,75231,2142396000,For profit - Limited Liability company,SUMMIT LTC,2,1,2024-01-25,E,2,"Deficient, Provider has date of correction",2024-02-19,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=The%20Meadows%20Health%20and%20Rehabilitation%20Center
cc1d617f1258,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER,255 EAST MAIN ST,MOORESTOWN,NJ,08057,8562351214,For profit - Limited Liability company,MARQUIS HEALTH SERVICES,3,2,2024-01-24,E,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=CAMBRIDGE%20REHABILITATION%20AND%20HEALTHCARE%20CENTER
e0ca92d09fc9,YORKTOWN REHABILITATION & NURSING CENTER,2300 CATHERINE STREET,CORTLANDT MANOR,NY,10567,9147392244,For profit - Corporation,PERSONAL HEALTHCARE MANAGEMENT,4,3,2024-01-24,D,2,"Deficient, Provider has date of correction",2024-03-13,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=YORKTOWN%20REHABILITATION%20%26%20NURSING%20CENTER
1f02bbb23354,AZRIA HEALTH OLATHE,201 E FLAMING ROAD,OLATHE,KS,66061,9138292273,For profit - Corporation,AZRIA HEALTH,1,1,2024-01-23,D,2,"Deficient, Provider has date of correction",2024-02-16,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=AZRIA%20HEALTH%20OLATHE
d3f4df7804c1,Sterling Health Care and Rehab Center,318 SOUTH ORANGE STREET,MEDIA,PA,19063,6105661400,For profit - Corporation,NATIONWIDE HEALTHCARE SERVICES,2,2,2024-01-23,E,2,"Deficient, Provider has date of correction",2024-03-22,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Sterling%20Health%20Care%20and%20Rehab%20Center
d1dbb76b9d59,ABERDEEN HEALTH AND REHAB,1700 NORTH HIGHWAY 281,ABERDEEN,SD,57401,6052257315,For profit - Limited Liability company,ACCURA HEALTHCARE,1,1,2024-01-23,D,2,"Deficient, Provider has date of correction",2024-02-09,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=ABERDEEN%20HEALTH%20AND%20REHAB
754e28349d1f,HERITAGE CENTER,101-13TH STREET,HUNTINGTON,WV,25701,3045257622,For profit - Corporation,GENESIS HEALTHCARE,1,1,2024-01-23,D,2,"Deficient, Provider has date of correction",2024-02-22,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=HERITAGE%20CENTER
4830f2791c60,CANTERBURY NURSING AND REHABILITATION CENTER,2827 NORTHGATE BLVD,FORT WAYNE,IN,46835,2604921400,For profit - Corporation,AMERICAN SENIOR COMMUNITIES,5,4,2024-01-22,D,2,"Deficient, Provider has date of correction",2024-02-12,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=CANTERBURY%20NURSING%20AND%20REHABILITATION%20CENTER
3205bb0cb2ad,BOTHELL HEALTH CARE,707 -  228TH SOUTHWEST,BOTHELL,WA,98021,4254818500,For profit - Individual,,3,2,2024-01-20,D,2,"Deficient, Provider has date of correction",2024-03-05,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=BOTHELL%20HEALTH%20CARE
8d958010b08f,EDEN SPRINGS NURSING AND REHAB CENTER,4679 CRAWFORDVILLE HWY,CRAWFORDVILLE,FL,32326,8509267181,For profit - Corporation,,5,5,2024-01-19,E,2,"Deficient, Provider has date of correction",2024-02-08,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=EDEN%20SPRINGS%20NURSING%20AND%20REHAB%20CENTER
c9658e343425,MCCRITE PLAZA AT BRIARCLIFF SKILLED FACILITY,1301 TULLISON RD,KANSAS CITY,MO,64116,8168887930,For profit - Limited Liability company,,2,2,2024-01-19,E,2,"Deficient, Provider has date of correction",2024-03-15,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=MCCRITE%20PLAZA%20AT%20BRIARCLIFF%20SKILLED%20FACILITY
a5779dd71d32,Barton Valley Rehabilitation and Healthcare Center,4501 Dudmar Dr,Austin,TX,78735,5128921131,Government - Hospital district,NEXION HEALTH,3,3,2024-01-19,E,2,"Deficient, Provider has date of correction",2024-02-19,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",2,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Barton%20Valley%20Rehabilitation%20and%20Healthcare%20Center
1a8d70061812,Legend Oaks Healthcare and Rehabilitation Garland,2625 Belt Line Road,Garland,TX,75044,9725437700,For profit - Corporation,THE ENSIGN GROUP,3,3,2024-01-19,E,2,"Deficient, Provider has date of correction",2024-01-20,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Legend%20Oaks%20Healthcare%20and%20Rehabilitation%20Garland
6f4c925f0703,TRUCARE LIVING CENTERS-COLUMBUS,1511 MONTEZUMA STREET,COLUMBUS,TX,78934,9797330500,For profit - Corporation,,5,5,2024-01-19,D,2,"Deficient, Provider has date of correction",2024-02-06,Y,N,"Provide appropriate care for residents who are continent or incontinent of bowel/bladder, appropriate catheter care,  and appropriate care  to prevent urinary tract infections.",1,0690,https://projects.propublica.org/nursing-homes/findings/search?search=TRUCARE%20LIVING%20CENTERS-COLUMBUS
391483c57055,Indian Canyon Post Acute,57333 Joshua Ln,Yucca Valley,CA,92284,7608534750,For profit - Limited Liability company,SWEETWATER CARE,4,4,2024-01-18,D,2,"Deficient, Provider has date of correction",2024-02-08,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=Indian%20Canyon%20Post%20Acute
0dcd6d7b8123,"PRUITTHEALTH - EVANS, LLC",561 UNIVERSITY DRIVE,EVANS,GA,30809,7068637514,For profit - Limited Liability company,PRUITTHEALTH,4,4,2024-01-18,D,2,"Deficient, Provider has date of correction",2024-03-03,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=PRUITTHEALTH%20-%20EVANS%2C%20LLC
4abaa8ae3f45,WILLOWS OF RICHMOND,2070 CHESTER BLVD,RICHMOND,IN,47374,7659623543,Government - County,,1,2,2024-01-18,D,2,"Deficient, Provider has date of correction",2024-01-29,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=WILLOWS%20OF%20RICHMOND
a50c75ef413e,YORK NORTH SKILLED NURSING AND REHABILITATION CTR,1770 BARLEY ROAD,YORK,PA,17408,7177676530,For profit - Limited Liability company,GENESIS HEALTHCARE,2,2,2024-01-18,D,2,"Deficient, Provider has date of correction",2024-03-13,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=YORK%20NORTH%20SKILLED%20NURSING%20AND%20REHABILITATION%20CTR
9ac76869765d,THE RENAISSANCE AT KESSLER PARK,2428 BAHAMA DR,DALLAS,TX,75211,2149483811,For profit - Corporation,ADVANCED HEALTHCARE SOLUTIONS,3,4,2024-01-18,E,2,"Deficient, Provider has date of correction",2024-02-02,Y,N,"Honor the resident's right to a safe, clean, comfortable and homelike environment, including but not limited to receiving treatment and supports for daily living safely.",1,0584,https://projects.propublica.org/nursing-homes/findings/search?search=THE%20RENAISSANCE%20AT%20KESSLER%20PARK
